id,city_name_en,city_name_cn,keywords,lat,lon,timezone_id
3431271,Lomas de Zamora,,lomas de zamora,-34.7574,-58.40279,America/Argentina/Buenos_Aires
3432043,La Plata,拉普拉塔,lapulata la plata 拉普拉塔,-34.92126,-57.95442,America/Argentina/Buenos_Aires
3432079,La Paz,,la paz,-30.74179,-59.64517,America/Argentina/Cordoba
3433349,Jardin America,,jardín américa jardin america,-27.04346,-55.22698,America/Argentina/Cordoba
3433360,Ituzaingo,,ituzaingo ituzaingó,-27.58504,-56.68707,America/Argentina/Cordoba
3433522,Hurlingham,,hurlingham,-34.5904,-58.62904,America/Argentina/Buenos_Aires
3433658,Gualeguaychu,瓜萊瓜伊丘,gualaiguayiqiu gualeguaychú 瓜萊瓜伊丘 gualeguaychu,-33.00777,-58.51836,America/Argentina/Cordoba
3433663,Gualeguay,瓜萊瓜伊,gualeguay gualaiguayi 瓜萊瓜伊,-33.14091,-59.31257,America/Argentina/Cordoba
3433715,Goya,,goya,-29.13995,-59.26343,America/Argentina/Cordoba
3433753,Gobernador Virasora,,gobernador virasora,-28.05,-56.03333,America/Argentina/Cordoba
3433787,General Pacheco,帕切科将军镇,paqiekejiangjunzhen general pacheco 帕切科将军镇,-34.45256,-58.64312,America/Argentina/Buenos_Aires
3433803,General Jose de San Martin,聖馬丁將軍鎮,general jose de san martin general josé de san martín 聖馬丁將軍鎮 shengmadingjiangjunzhen,-26.53643,-59.34138,America/Argentina/Cordoba
3433836,Garupa,,garupa garupá,-27.48315,-55.82924,America/Argentina/Cordoba
3433899,Formosa,福莫萨,formosa fumosa 福莫萨,-26.18489,-58.17313,America/Argentina/Cordoba
3433901,Fontana,,fontana,-27.42039,-59.03731,America/Argentina/Cordoba
3433956,Federal,,federal,-30.95619,-58.7797,America/Argentina/Cordoba
3434095,Esquina,,esquina,-30.01476,-59.5289,America/Argentina/Cordoba
3434291,El Soberbio,,el soberbio,-27.29662,-54.19811,America/Argentina/Cordoba
3434509,El Palomar,,el palomar,-34.61771,-58.60153,America/Argentina/Buenos_Aires
3435010,Don Torcuato,唐托爾夸托,唐托爾夸托 don torcuato tangtuoerkuatuo,-34.49459,-58.62729,America/Argentina/Buenos_Aires
3435038,Dolores,,dolores,-36.31539,-57.67546,America/Argentina/Buenos_Aires
3435103,Curuzu Cuatia,庫魯蘇夸蒂亞,庫魯蘇夸蒂亞 curuzu cuatia curuzú cuatiá kulusukuadiya,-29.79145,-58.0499,America/Argentina/Cordoba
3435217,Corrientes,科连特斯,corrientes keliantesi 科连特斯,-27.46784,-58.8344,America/Argentina/Cordoba
3435261,Concordia,康科迪亚,康科迪亚 kangkediya concordia,-31.39195,-58.01706,America/Argentina/Cordoba
3435264,Concepcion del Uruguay,乌拉圭河畔康塞普西翁,concepción del uruguay 乌拉圭河畔康塞普西翁 concepcion del uruguay wulaguihepankangsaipuxiweng,-32.48463,-58.23217,America/Argentina/Cordoba
3435352,Colon,,colon colón,-32.22312,-58.14426,America/Argentina/Cordoba
3435356,Colegiales,,colegiales,-34.57365,-58.44924,America/Argentina/Buenos_Aires
3435448,Chascomus,,chascomús chascomus,-35.57681,-58.01215,America/Argentina/Buenos_Aires
3435486,Chajari,,chajari chajarí,-30.75482,-57.98196,America/Argentina/Cordoba
3435607,Castelar,卡斯特拉爾,卡斯特拉爾 castelar kasitelaer,-34.65142,-58.64074,America/Argentina/Buenos_Aires
3435810,Campana,,campana,-34.16327,-58.95919,America/Argentina/Buenos_Aires
3435910,Buenos Aires,布宜诺斯艾利斯,布宜诺斯艾利斯 buenos aires buyinuosiailisi,-34.61315,-58.37723,America/Argentina/Buenos_Aires
3436003,Boedo,,boedo,-34.63333,-58.41667,America/Argentina/Buenos_Aires
3436043,Berazategui,貝拉薩特吉,berazategui 貝拉薩特吉 beilasateji,-34.76531,-58.21278,America/Argentina/Buenos_Aires
3436061,Bella Vista,,bella vista,-34.5651,-58.69034,America/Argentina/Buenos_Aires
3436077,Belgrano,,belgrano,-34.5627,-58.45829,America/Argentina/Buenos_Aires
3436124,Barranqueras,巴蘭克拉斯,balankelasi 巴蘭克拉斯 barranqueras,-27.48132,-58.93925,America/Argentina/Cordoba
3436134,Barracas,,barracas,-34.64966,-58.38341,America/Argentina/Buenos_Aires
3436177,Balcarce,巴爾卡塞,baerkasai balcarce 巴爾卡塞,-37.84638,-58.25549,America/Argentina/Buenos_Aires
3436199,Azul,阿蘇爾,asuer azul 阿蘇爾,-36.77803,-59.85848,America/Argentina/Buenos_Aires
3436221,Ayacucho,,ayacucho,-37.15276,-58.48838,America/Argentina/Buenos_Aires
3436230,Avellaneda,,avellaneda,-29.11761,-59.65834,America/Argentina/Buenos_Aires
3436287,Aristobulo del Valle,,aristóbulo del valle aristobulo del valle,-27.09571,-54.89344,America/Argentina/Cordoba
3436311,Apostoles,,apóstoles apostoles,-27.91421,-55.75355,America/Argentina/Cordoba
3832132,Zapala,薩帕拉,zapala sapala 薩帕拉,-38.90056,-70.06674,America/Argentina/Salta
3832260,Yerba Buena,,yerba buena,-26.81298,-65.29543,America/Argentina/Tucuman
3832647,Villa Regina,,villa regina,-39.09631,-67.08374,America/Argentina/Salta
3832653,Villa Paula de Sarmiento,,villa paula de sarmiento,-31.4933,-68.53838,America/Argentina/San_Juan
3832662,Villa Nueva,,villa nueva,-32.43289,-63.24811,America/Argentina/Cordoba
3832694,Villa Maria,瑪麗亞鎮,villa maria maliyazhen 瑪麗亞鎮 villa maría,-32.40751,-63.24016,America/Argentina/Cordoba
3832756,Villa Dolores,多洛雷斯鎮,多洛雷斯鎮 villa dolores duoluoleisizhen,-31.94504,-65.19025,America/Argentina/Cordoba
3832778,Villa Constitucion,孔斯蒂圖西翁鎮,villa constitución villa constitucion kongsidituxiwengzhen 孔斯蒂圖西翁鎮,-33.22795,-60.32994,America/Argentina/Cordoba
3832791,Villa Carlos Paz,卡洛斯帕斯鎮,卡洛斯帕斯鎮 villa carlos paz kaluosipasizhen,-31.4183,-64.49008,America/Argentina/Cordoba
3832811,Villa Angela,安吉拉鎮,anjilazhen villa ángela villa angela 安吉拉鎮,-27.57679,-60.71114,America/Argentina/Cordoba
3832815,Villa Allende,,villa allende,-31.29368,-64.2977,America/Argentina/Cordoba
3832899,Viedma,別德馬,別德馬 biedema viedma,-40.81519,-63.0004,America/Argentina/Salta
3832934,Victoria,維多利亞,victoria weiduoliya 維多利亞,-32.61841,-60.15478,America/Argentina/Cordoba
3833027,Vera,,vera,-29.45986,-60.21315,America/Argentina/Cordoba
3833062,Venado Tuerto,貝納多圖埃托,venado tuerto beinaduotuaituo 貝納多圖埃托,-33.74585,-61.96711,America/Argentina/Cordoba
3833112,Veinticinco de Mayo,,veinticinco de mayo,-35.43247,-60.17156,America/Argentina/Buenos_Aires
3833367,Ushuaia,乌斯怀亚,wusihuaiya ushuaia 乌斯怀亚,-54.81084,-68.31591,America/Argentina/Ushuaia
3833412,Unquillo,,unquillo,-31.23717,-64.31176,America/Argentina/Cordoba
3833794,Tres Isletas,,tres isletas,-26.34067,-60.43207,America/Argentina/Cordoba
3833859,Tres Arroyos,特雷斯阿羅約斯,特雷斯阿羅約斯 teleisialuoyuesi tres arroyos,-38.37694,-60.27563,America/Argentina/Buenos_Aires
3833883,Trelew,特雷利烏,特雷利烏 trelew teleiliwu,-43.24895,-65.30505,America/Argentina/Catamarca
3834502,Termas de Rio Hondo,,termas de rio hondo termas de río hondo,-27.49362,-64.85972,America/Argentina/Cordoba
3834601,Tartagal,塔塔加爾,塔塔加爾 tartagal tatajiaer,-22.51682,-63.8056,America/Argentina/Salta
3834813,Tafi Viejo,,tafi viejo tafí viejo,-26.7333,-65.26146,America/Argentina/Tucuman
3834971,Sunchales,,sunchales,-30.94478,-61.5597,America/Argentina/Cordoba
3835793,Santo Tome,,santo tomé santo tome,-31.66274,-60.7653,America/Argentina/Cordoba
3835869,Santiago del Estero,圣地亚哥-德尔埃斯特罗,santiago del estero 圣地亚哥-德尔埃斯特罗 shengdiyage-deeraisiteluo,-27.80047,-64.26285,America/Argentina/Cordoba
3835994,Santa Rosa,聖羅莎,santa rosa 聖羅莎 shengluosha,-36.61617,-64.28991,America/Argentina/Salta
3836194,Santa Lucia,,santa lucia santa lucía,-31.54055,-68.49794,America/Argentina/San_Juan
3836277,Santa Fe,,santa fe,-31.64881,-60.70868,America/Argentina/Cordoba
3836564,San Salvador de Jujuy,圣萨尔瓦多-德胡胡伊,san salvador de jujuy shengsaerwaduo-dehuhuyi 圣萨尔瓦多-德胡胡伊,-24.1928,-65.29342,America/Argentina/Jujuy
3836620,San Ramon de la Nueva Oran,奧蘭,aolan san ramon de la nueva oran san ramón de la nueva orán 奧蘭,-23.13705,-64.32426,America/Argentina/Salta
3836669,San Rafael,聖拉斐爾,san rafael shenglafeier 聖拉斐爾,-34.61531,-68.33238,America/Argentina/Mendoza
3836772,San Pedro de Jujuy,,san pedro de jujuy,-24.23127,-64.86614,America/Argentina/Jujuy
3836846,San Nicolas de los Arroyos,圣尼古拉斯,shengnigulasi san nicolás de los arroyos san nicolas de los arroyos 圣尼古拉斯,-33.33425,-60.2108,America/Argentina/Buenos_Aires
3836873,San Miguel de Tucuman,圣米格尔-德图库曼,san miguel de tucuman 圣米格尔-德图库曼 shengmigeer-detukuman san miguel de tucumán,-26.81601,-65.21051,America/Argentina/Tucuman
3836951,San Martin de los Andes,聖馬丁德洛斯安第斯,聖馬丁德洛斯安第斯 san martín de los andes san martin de los andes shengmadingdeluosiandisi,-40.15789,-71.35337,America/Argentina/Salta
3836992,San Martin,聖馬丁,san martin shengmading san martín 聖馬丁,-33.08338,-68.47312,America/Argentina/Mendoza
3837056,San Luis,聖路易斯,shengluyisi san luis 聖路易斯,-33.2914,-66.32467,America/Argentina/San_Luis
3837124,San Justo,,san justo,-30.78991,-60.59276,America/Argentina/Cordoba
3837213,San Juan,圣胡安,san juan 圣胡安 shenghuan,-31.53726,-68.52568,America/Argentina/San_Juan
3837240,San Jose de Jachal,聖何塞德哈查爾,san jose de jachal shenghesaidehachaer 聖何塞德哈查爾 san josé de jáchal,-30.24162,-68.74662,America/Argentina/San_Juan
3837441,San Jorge,,san jorge,-31.89706,-61.85993,America/Argentina/Cordoba
3837675,San Francisco,聖弗朗西斯科,shengfulangxisike 聖弗朗西斯科 san francisco,-31.42497,-62.08404,America/Argentina/Cordoba
3837702,Catamarca,卡塔马卡,katamaka catamarca 卡塔马卡,-28.46957,-65.78524,America/Argentina/Catamarca
3837980,San Antonio Oeste,西圣安东尼奥,san antonio oeste xishengandongniao 西圣安东尼奥,-40.73193,-64.94769,America/Argentina/Salta
3838227,Salto,,salto,-34.29175,-60.2545,America/Argentina/Buenos_Aires
3838233,Salta,萨尔塔,saerta salta 萨尔塔,-24.80645,-65.41999,America/Argentina/Salta
3838506,Rufino,,rufino,-34.26237,-62.71128,America/Argentina/Cordoba
3838583,Rosario,罗萨里奥,luosaliao rosario 罗萨里奥,-32.94682,-60.63932,America/Argentina/Cordoba
3838793,Rio Tercero,,río tercero rio tercero,-32.17675,-64.11295,America/Argentina/Cordoba
3838797,Rio Segundo,,rio segundo río segundo,-31.6501,-63.91165,America/Argentina/Cordoba
3838854,Rio Grande,里奧格蘭德,río grande rio grande liaogelande 里奧格蘭德,-53.78773,-67.70975,America/Argentina/Ushuaia
3838859,Rio Gallegos,里奥加耶戈斯,río gallegos liaojiayegesi 里奥加耶戈斯 rio gallegos,-51.6253,-69.25229,America/Argentina/Rio_Gallegos
3838874,Rio Cuarto,里奥夸尔托,río cuarto rio cuarto liaokuaertuo 里奥夸尔托,-33.13044,-64.35272,America/Argentina/Cordoba
3838879,Rio Colorado,里奧科洛拉多,río colorado liaokeluoladuo 里奧科洛拉多 rio colorado,-38.99081,-64.09574,America/Argentina/Salta
3838902,Rio Ceballos,,río ceballos rio ceballos,-31.1697,-64.3175,America/Argentina/Cordoba
3839307,Rawson,罗森,rawson luosen 罗森,-43.30031,-65.10564,America/Argentina/Catamarca
3839479,Rafaela,拉斐拉,lafeila rafaela 拉斐拉,-31.25285,-61.49078,America/Argentina/Cordoba
3839490,Quitilipi,,quitilipi,-26.8708,-60.21537,America/Argentina/Cordoba
3839982,Punta Alta,蓬塔阿尔塔,蓬塔阿尔塔 pengtaaerta punta alta,-38.8805,-62.07503,America/Argentina/Buenos_Aires
3840092,Puerto Madryn,馬德林港,madelingang 馬德林港 puerto madryn,-42.76848,-65.03827,America/Argentina/Catamarca
3840259,Profesor Salvador Mazza,,profesor salvador mazza,-22.04897,-63.69075,America/Argentina/Salta
3840300,Presidencia Roque Saenz Pena,羅克薩恩斯培尼亞總統城,luokesaensipeiniyazongtongcheng 羅克薩恩斯培尼亞總統城 presidencia roque sáenz peña presidencia roque saenz pena,-26.79095,-60.44132,America/Argentina/Cordoba
3840860,Pocito,,pocito,-31.68333,-68.58333,America/Argentina/San_Juan
3840885,Plottier,,plottier,-38.96667,-68.23333,America/Argentina/Salta
3841490,Pergamino,,pergamino,-33.89101,-60.57462,America/Argentina/Buenos_Aires
3841500,Perez,,perez pérez,-32.99835,-60.76791,America/Argentina/Cordoba
3841679,Pehuajo,佩瓦霍,pehuajó 佩瓦霍 peiwahuo pehuajo,-35.81081,-61.89897,America/Argentina/Buenos_Aires
3841956,Parana,巴拉那,巴拉那 parana balana paraná,-31.73271,-60.52897,America/Argentina/Cordoba
3842190,Palpala,,palpala palpalá,-24.25798,-65.21358,America/Argentina/Jujuy
3842670,Olavarria,奧拉瓦里亞,奧拉瓦里亞 olavarria aolawaliya olavarría,-36.89384,-60.32319,America/Argentina/Buenos_Aires
3842881,Nueve de Julio,,nueve de julio,-35.44394,-60.88463,America/Argentina/Buenos_Aires
3843123,Neuquen,内乌肯,neuquen neiwuken 内乌肯 neuquén,-38.95078,-68.0592,America/Argentina/Salta
3843619,Morteros,,morteros,-30.71066,-62.00714,America/Argentina/Cordoba
3843803,Monteros,,monteros,-27.16825,-65.49892,America/Argentina/Tucuman
3844421,Mendoza,门多萨,menduosa mendoza 门多萨,-32.88946,-68.84582,America/Argentina/Mendoza
3844899,Marcos Juarez,,marcos juarez marcos juárez,-32.6978,-62.10672,America/Argentina/Cordoba
3845330,Machagai,,machagai,-26.92617,-60.04852,America/Argentina/Cordoba
3846864,Lincoln,,lincoln,-34.86819,-61.52929,America/Argentina/Buenos_Aires
3846915,Libertador General San Martin,,libertador general san martin libertador general san martín,-23.81305,-64.79353,America/Argentina/Jujuy
3848687,Las Brenas,,las breñas las brenas,-27.08819,-61.08217,America/Argentina/Cordoba
3848950,La Rioja,拉里奧哈,拉里奧哈 laliaoha la rioja,-29.41328,-66.85637,America/Argentina/La_Rioja
3851331,La Falda,,la falda,-31.09321,-64.48448,America/Argentina/Cordoba
3852374,La Calera,,la calera,-31.34582,-64.33849,America/Argentina/Cordoba
3852468,Laboulaye,,laboulaye,-34.12688,-63.39083,America/Argentina/Cordoba
3853354,Junin,胡寧,胡寧 junin junín huning,-34.59391,-60.94644,America/Argentina/Buenos_Aires
3853491,Joaquin V. Gonzalez,,joaquin v. gonzalez joaquín v. gonzález,-25.11364,-64.12628,America/Argentina/Salta
3853510,Jesus Maria,,jesús maría jesus maria,-30.98153,-64.09424,America/Argentina/Cordoba
3854895,Granadero Baigorria,,granadero baigorria,-32.85683,-60.71754,America/Argentina/Cordoba
3854985,Gobernador Galvez,,gobernador galvez gobernador gálvez,-33.03016,-60.64045,America/Argentina/Cordoba
3855041,General Villegas,,general villegas,-35.03264,-63.01484,America/Argentina/Buenos_Aires
3855065,General Roca,羅卡將軍市,general roca luokajiangjunshi 羅卡將軍市,-39.03333,-67.58333,America/Argentina/Salta
3855074,General Pinedo,皮內多將軍鎮,general pinedo 皮內多將軍鎮 pineiduojiangjunzhen,-27.32534,-61.28101,America/Argentina/Cordoba
3855075,General Pico,皮科將軍鎮,general pico 皮科將軍鎮 pikejiangjunzhen,-35.6593,-63.75787,America/Argentina/Salta
3855116,General Mosconi,,general mosconi,-22.59617,-63.811,America/Argentina/Salta
3855244,Galvez,,galvez gálvez,-32.02957,-61.22097,America/Argentina/Cordoba
3855554,Firmat,,firmat,-33.45937,-61.4832,America/Argentina/Cordoba
3855666,Famailla,,famailla famaillá,-27.05452,-65.40189,America/Argentina/Tucuman
3855974,Esquel,埃斯克爾,埃斯克爾 aisikeer esquel,-42.91147,-71.31947,America/Argentina/Catamarca
3856022,Esperanza,,esperanza,-31.44957,-60.93153,America/Argentina/Cordoba
3856231,Embarcacion,,embarcación embarcacion,-23.21003,-64.09965,America/Argentina/Salta
3856235,Embalse,,embalse,-32.20681,-64.40064,America/Argentina/Cordoba
3858765,El Bolson,埃爾博爾松,aierboersong el bolson 埃爾博爾松 el bolsón,-41.96051,-71.53336,America/Argentina/Salta
3859384,Diamante,,diamante,-32.0671,-60.64267,America/Argentina/Cordoba
3859512,Dean Funes,,dean funes deán funes,-30.42498,-64.35274,America/Argentina/Cordoba
3859552,Cutral-Co,,cutral-có cutral-co,-38.93424,-69.23052,America/Argentina/Salta
3859828,Cruz del Eje,,cruz del eje,-30.72644,-64.80387,America/Argentina/Cordoba
3859904,Crespo,,crespo,-32.03077,-60.30619,America/Argentina/Cordoba
3859965,Cosquin,科斯金,cosquín 科斯金 cosquin kesijin,-31.24525,-64.46574,America/Argentina/Cordoba
3860164,Coronel Suarez,,coronel suárez coronel suarez,-37.45859,-61.93294,America/Argentina/Buenos_Aires
3860217,Coronda,,coronda,-31.97365,-60.91935,America/Argentina/Cordoba
3860259,Cordoba,科尔多瓦,科尔多瓦 keerduowa cordoba córdoba,-31.40648,-64.18853,America/Argentina/Cordoba
3860443,Comodoro Rivadavia,里瓦达维亚海军准将城,liwadaweiyahaijunzhunjiangcheng 里瓦达维亚海军准将城 comodoro rivadavia,-45.86256,-67.494,America/Argentina/Catamarca
3861056,Cipolletti,西波列蒂,cipolletti xiboliedi 西波列蒂,-38.93392,-67.99032,America/Argentina/Salta
3861061,Cinco Saltos,,cinco saltos,-38.82225,-68.06293,America/Argentina/Salta
3861344,Chivilcoy,奇維爾科伊,chivilcoy 奇維爾科伊 qiweierkeyi,-34.8969,-60.01909,America/Argentina/Buenos_Aires
3861416,Chimbas,,chimbas,-31.49313,-68.53263,America/Argentina/San_Juan
3861445,Chilecito,奇萊西托,奇萊西托 qilaixituo chilecito,-29.16163,-67.49934,America/Argentina/La_Rioja
3861678,Charata,查拉塔,chalata 查拉塔 charata,-27.21787,-61.18738,America/Argentina/Cordoba
3861953,Chacabuco,,chacabuco,-34.64203,-60.47124,America/Argentina/Buenos_Aires
3862144,Centenario,,centenario,-38.82955,-68.1318,America/Argentina/Salta
3862240,Caucete,考塞特,考塞特 kaosaite caucete,-31.6515,-68.28216,America/Argentina/San_Juan
3862254,Catriel,,catriel,-37.87552,-67.79451,America/Argentina/Salta
3862320,Juan Jose Castelli,,juan jose castelli juan josé castelli,-25.9466,-60.62008,America/Argentina/Cordoba
3862351,Casilda,,casilda,-33.04459,-61.16423,America/Argentina/Cordoba
3862583,Carmen de Patagones,,carmen de patagones,-40.80255,-62.98349,America/Argentina/Buenos_Aires
3862655,Carcarana,,carcarana carcarañá,-32.85704,-61.15114,America/Argentina/Cordoba
3862738,Capitan Bermudez,,capitán bermúdez capitan bermudez,-32.82262,-60.71852,America/Argentina/Cordoba
3862981,Canada de Gomez,,cañada de gómez canada de gomez,-32.82033,-61.39513,America/Argentina/Cordoba
3863379,Caleta Olivia,卡萊塔奧利維亞,caleta olivia kalaitaaoliweiya 卡萊塔奧利維亞,-46.44785,-67.52274,America/Argentina/Rio_Gallegos
3864331,Bell Ville,貝爾維爾,beierweier 貝爾維爾 bell ville,-32.63021,-62.68883,America/Argentina/Cordoba
3864375,Bella Vista,,bella vista,-27.03424,-65.30196,America/Argentina/Tucuman
3865086,Bahia Blanca,布兰卡港,bulankagang bahia blanca bahía blanca 布兰卡港,-38.7176,-62.26545,America/Argentina/Buenos_Aires
3865385,Arroyo Seco,,arroyo seco,-33.15365,-60.51168,America/Argentina/Cordoba
3865424,Arroyito,,arroyito,-31.41917,-63.05084,America/Argentina/Cordoba
3865436,Arrecifes,,arrecifes,-34.06306,-60.10261,America/Argentina/Buenos_Aires
3865840,Anatuya,,añatuya anatuya,-28.4602,-62.83354,America/Argentina/Cordoba
3866163,Alta Gracia,上格拉西亞,上格拉西亞 shanggelaxiya alta gracia,-31.64978,-64.42972,America/Argentina/Cordoba
3866242,Allen,,allen,-38.97736,-67.82714,America/Argentina/Salta
3866367,Alderetes,,alderetes,-26.81787,-65.14202,America/Argentina/Tucuman
3866425,Albardon,,albardón albardon,-31.43722,-68.52556,America/Argentina/San_Juan
3866465,Aimogasta,,aimogasta,-28.56003,-66.80737,America/Argentina/La_Rioja
3866496,Aguilares,,aguilares,-27.4315,-65.61465,America/Argentina/Tucuman
6693228,Balvanera,,balvanera,-34.61032,-58.39766,America/Argentina/Buenos_Aires
6693230,Villa Santa Rita,,villa santa rita,-34.61082,-58.481,America/Argentina/Buenos_Aires
7116866,Villa Mercedes,梅塞德斯鎮,meisaidesizhen 梅塞德斯鎮 villa mercedes,-33.67571,-65.45783,America/Argentina/San_Luis
7645166,San Miguel,聖米格爾,shengmigeer san miguel 聖米格爾,-34.54335,-58.71229,America/Argentina/Buenos_Aires
7647007,San Carlos de Bariloche,圣卡洛斯-德巴里洛切,san carlos de bariloche 圣卡洛斯-德巴里洛切 shengkaluosi-debaliluoqie,-41.14557,-71.30822,America/Argentina/Salta
10172104,Adrogue,布宜諾斯艾利斯,adrogue buyinuosiailisi adrogué 布宜諾斯艾利斯,-34.80041,-58.38384,America/Argentina/Buenos_Aires
11147723,Ingeniero Pablo Nogues,,ingeniero pablo nogues ingeniero pablo nogués,-34.47775,-58.70652,America/Argentina/Buenos_Aires
11148100,Villa Sarmiento,,villa sarmiento,-34.63364,-58.57047,America/Argentina/Buenos_Aires
12076997,Jose C. Paz,,josé c. paz jose c. paz,-34.51541,-58.76813,America/Argentina/Buenos_Aires
2600996,Doebling,,doebling döbling,48.25,16.33333,Europe/Vienna
2760910,Wolfsberg,,wolfsberg,46.84056,14.84417,Europe/Vienna
2761164,Wilten,,wilten,47.25829,11.38808,Europe/Vienna
2761353,Wiener Neustadt,維也納新城,weiyenaxincheng 維也納新城 wiener neustadt,47.80485,16.23196,Europe/Vienna
2761369,Vienna,維也納,vienna 維也納 weiyena,48.20849,16.37208,Europe/Vienna
2761436,Wetzelsdorf,,wetzelsdorf,47.05293,15.39923,Europe/Vienna
2761524,Wels,,wels,48.16667,14.03333,Europe/Vienna
2762372,Villach,菲拉赫,feilahe villach 菲拉赫,46.61028,13.85583,Europe/Vienna
2763423,Traun,,traun,48.22086,14.23833,Europe/Vienna
2763810,Telfs,泰爾夫斯,telfs 泰爾夫斯 taierfusi,47.30707,11.06817,Europe/Vienna
2764178,Strassgang,,strassgang straßgang,47.03333,15.4,Europe/Vienna
2764279,Stockerau,施托克勞,施托克勞 shituokelao stockerau,48.38333,16.21667,Europe/Vienna
2764359,Steyr,施泰爾,shitaier steyr 施泰爾,48.04274,14.42127,Europe/Vienna
2765028,Simmering,,simmering,48.18333,16.43333,Europe/Vienna
2766429,Sankt Poelten,聖帕爾滕,聖帕爾滕 sankt poelten shengpaerteng sankt pölten,48.20762,15.63725,Europe/Vienna
2766446,Sankt Peter,,sankt peter,47.05,15.46667,Europe/Vienna
